"feature_selected","we.eBH","wi.eBH","effect","effect.low","effect.high","overlap"
"pt__00144",0.401534404543855,0.0425663314318538,0.0523654957375923,-3.67271347295065,3.9939775731032,0.475104979087355
"pt__00065",0.219568500988764,0.00318532333397353,0.0520670961438428,-3.60563107883273,3.84726303500319,0.475600000081528
"pt__00018",0.266186420391826,0.000272759746699911,-0.0474329895063689,-3.72327660719007,3.58238285596277,0.477704459182615
"pt__00073",0.419485326087032,0.0491599232888123,-0.0447492216673774,-3.84279080590039,3.40477747108759,0.478304339204599
"pt__00033",0.335913195982176,0.0320617035374798,0.0425024533203685,-3.30230872272656,3.93895783226836,0.477504499175287
"pt__00004",0.383157593300065,0.00178782524794928,-0.0411670495491453,-3.4838173681953,3.4183349230088,0.479504099248571
"pt__00035",0.279685358265996,0.0201212128272152,-0.0393297017582228,-4.02440071983526,3.3324518831249,0.480800000064094
"pt__00046",0.502368294596391,0.0151152851378025,-0.0348528931787373,-3.95865688261644,3.9270560243137,0.481000000063425
"pt__00028",0.463002259615103,0.0487041205397158,0.0335240387121346,-3.7548569002576,3.82154838470117,0.482000000060077
"pt__00104",0.457220929844195,0.0271308419904621,0.0257326105171536,-3.89355154307077,4.01249626236371,0.486902619519775
"pt__00005",0.792130290617338,0.00755919484568539,0.0232847694392058,-3.42170318782744,3.47430739145834,0.489302139607747
"pt__00034",0.379739297333862,0.038910669299631,0.0216657980652036,-3.39700960724581,3.60326718819949,0.490200000032679
